과목,분류,대상_식별자,질문_제목,질문_내용,답변,추가질문,재답변,날짜
특허법,문제,135조,[135조]리담 특객 826p 질문,"변리사님 안녕하세요? 권리범위확인심판을 공부하다 질문이 생겨 문의드립니다. 대법원 2010후 3356 판결에서는 청구취지로서의 특정이 되었다면, 일사부재리효가 미치는 범위가 명확하므로 청구원인으로서 특정이 되지 않더라도 본안심리를 할 수 있는 것으로 보고 있습니다. 그러나 문제집 826p의 3번 보기에서는 확인대상발명이 불명확하여 특허발명과 대비대상이 될 수 있을 정도로 구체적으로 특정되어 있지 않다면 요지변경에 해당한다고 보아 보정을 명하고, 보정하지 아니하면 심판청구를 각하하여야 한다고 적혀 있습니다. 그러나, 대비대상이 될 수 있을 정도로 특정은 청구원인으로서의 특정이고, 앞선 대법원 판결에 의하면 청구원인으로서 특정이 미완이더라도, 청구취지로서의 특정되었다면, 본안심리를 할 수 있는 것이 아닌지 궁금하여 질문드립니다. 감사합니다. 저작자 표시컨텐츠변경비영리","1. 청구취지 특정: 구별 2. 청구원인 특정: 대비 2-1. 원칙: 대응구성 2-2. 예외: 독립항과 종속항의 관계 입니다. 청구원인으로서 특정이 미완이라는 것은 대응구성이 없더라도, 독립항과 종속항의 관계에서 대비가능(권리범위 판단 가능)한다면 본안심리를 할 수 있다는 것입니다. <구별>, <대비>, <대응>의 차이점을 모르고 있습니다. 열공하세요~", ,,22.12.28
특허법,조문,136조6항,[136 6항] 의견서 제출 기회,"안녕하세요. 질문드립니다. 심판절차에서 직권심리 후 의견서 제출 기회를 부여하는 주체가 132의 13에서 심판장, 157에서 심판장, 159에서 심판장 이라고 되어있는데 정정심판절차에서 직권심리 후 의견서 제출 기회를 부여하는 주체가 136 6항에서 심판관인 이유가 있을까요?? 어떤 차이때문인지 궁금해서 질문드립니다. 감사합니다. 저작자 표시컨텐츠변경비영리","의견제출기회는 심판장이 부여하고 있습니다. 법조문에서 심판관이라고 표현하는 부분은, 실무상 합의체인 경우가 대부분이나, 일부 심판장인 경우도 있습니다. 참고로, 별로 중요하지 않은 부분이니 신경쓰지 않아도 됩니다. 열공하세요~", ,,22.12.29
특허법,조문,136조,[136] 정정심판과 특허무효심판과의 관계,"안녕하세요. 질문드립니다. 대법원 2016후 2522 전합 판례 관련해서 강의노트에 그려주신 모든 케이스들에서 특허심판원-이해관계인 기각심결 (무효x) 특허법원-이해관계인 인용심결 (무효o) > 취소환송 사변종 후 정정심판 인용심결확정 대법원-특허권자 인용판결(무효x) > 파기환송 이 케이스에서 그렇다면 특허법원에서 취소환송된 심결에 대해 특허심판원에서 정정 후 명도로 다시 다투고 대법원에서 파기환송된 심결에 대해 특허법원에서 정정 후 명도로 다시 다투게 되어 하나의 정정 후 특허권에 대해 특허심판원, 특허법원에서 둘다 다투게 되는것인가요???? 환송이 두번이 되니까 잘 이해가 안가 질문드립니다. 감사합니다.","특허법원 판결이 파기되었으니 특허법원으로 환송되면, 특허법원에서 정정후 명도에 의해 다툼을 하게 됩니다. 열공하세요~", ,,22.12.29
특허법,문제,163조,[163조] 일사부재리 원칙 적용시점,"안녕하세요 변리사님 리담객관식 786면에서 ""일사부재리 원칙 적용 여부의 판단 기준 시점은 해당 심판의 심결시이다""라는 지문이 틀리고 ""심판청구시""이다 라는데 일사부재리 원칙 위반 여부는 ""심결 시""를 기준으로 판단하고, 선행심결의 확정시점은 ""심판청구 시""를 기준으로 하면 일사부재리 원칙 적용 여부의 판단 기준 시점을 ""심결 시""라고 해야하는 거 아닌가요..?? 뭘 잘못 알고 있는 건지 모르겠습니다..","해설이 틀린 것 같네요. ""단, 본안심결의 확정은 심판청구시이다."" 가 옳은 표현입니다. 열공하세요~","그러면 ""일사부재리 원칙 적용 여부의 판단 기준 시점은 해당 심판의 심결시이다""라는 지문 자체는 옳은 건가요??",틀린 지문입니다.,22.12.29
특허법,문제,133조,[133] 판단시점,"안녕하세요 세가지 질문드립니다. 1. 리담 객 p.383 나번 지문에서 변경출원이 최초 첨부된 실용신안등록청구범위에 기재된 사항의 범위를 벗어난것으로 특허권 설정등록 후에 인정된 경우 그 변경출원은 특허무효사유가 존재한다 (x) 이때 틀린이유가 1. 최초 청구범위가 아닌 최초 명세서 도면범위 내 2. 설정등록 후 인정된 경우는 무효사유 아님 이라고 정리해도 될까요?? 2. 여기서 의문이 생겼는데 후발적 무효사유는 설정등록 후 권리능력 상실 또는 조약 위반 해당 원시적 무효사유는 출원시(29) 또는 특허결정시(33,44,32..) 133 1항 4호 제외한 각호 해당 인지를 판단 3. 또한 심사(주실조절)와 같이 거절결정불복심판(주실조절) 무효심판(주실조후)은 각 판단시에 객체적요건 판단 다른 요건은 심결시에 판단 권리범위확인심판 통실허심판 정정심판의 요건은 심결시에 판단 이렇게 정리하는것이 맞을까요?? 감사합니다.","1. 최초 명세서 또는 도면을 벗어난 경우에만 무효사유라고 이해하면 됩니다. 즉, 최초 청구범위를 벗어났더라고 최초 명세서 또는 도면을 벗어나지 않았다면 무효사유가 아닙니다. 2.3. 기본적으로 전부 그 판단시를 기준으로 하나, 구체적으로 요건의 기준에 따라 달라질 수 있다고 이해하면 됩니다. 예를 들어, 신규성 판단도 특허여부결정시를 기준으로 하나 그 중 ""특허출원전""의 요건에 따라 공지기술은 출원시 전에 존재하여야 한다고 이해하면 됩니다. 열공하세요~", ,,23.01.05
특허법,조문,,"심사, 심판, 소송의 요건판단","특허법에서 각 절차와 OA가 어떻게 되는지 정리가 잘 안됩니다. 출원 / 보정 / 심판청구 / 취소소송에서 어떤 과정에서 어떤 요건을 만족하면 어떤 OA를 하는지 정리가 잘 안됩니다. <심판> 1. 심판에서 심판장이 각하하는 경우와 심판원장이 각하하는 경우가 있던데 둘의 사유에 어떤 차이가 있는지 정리가 잘 안됩니다. 청구서의 각하가 심판원장이 하는 것이고 심판장은 청구의 각하를 하는 것도 아닌 것 같고 계속 햇갈립니다. 2. 심판에서 청구서의 각하(141) : 140조 1,2,3,5항의 ""미제출""과 청구방식 위반, 행대수의 위반인 경우 보정기회 부여하고 각하 심판에서 보정불가한 청구의 각하(142) : 보정할 수 없는 하자의 경우 보정기회를 부여하지 않고 각하 라고 하는데 140조 1,2,3,5항의 미제출과 방식의 위반이 어떻게 다른 것인지도 궁금합니다. 3. 심판에서 심결각하되는 사유와 결정각하되는 사유의 기준이 어떻게 되는지 모르겠습니다.","1. 심판원장이 각하하는 경우는 없습니다. 심판이 청구되면 원장이 방식심사를 하여 무효나 불수리를 하고, 통과하여 심판관합의체가 지정되면 심판장이 방식심리를 하여 각하됩니다. 2. 예를 들어, 제출하였는데 청구취지를 기재하지 않은 경우는 방식위반입니다. 3. 형식적으로 하자가 있으면 결정각하, 형식적으로 하자가 없으나 내용의 하자가 있으면 심결각하합니다. 제목이 질문규칙에 맞지 않습니다. [제141조, 제142조]를 추가해 주세요.", ,,23.01.05
특허법,문제,132조의17,[132조의17] 거불심 심결취소소송 제한설,"안녕하세요 취소소송관련해서 리담객관식 지문 질문드립니다. 거절결정불복심판청구를 기각하는 심결의 취소소송단계에서 특허청은 심결에서 판단되지 않은 것이라고 하더라도 거절결정의 이유와 다른 새로운 거절이유에 해당하지 않는 한, 심결의 결론을 정당하게 하는 사유를 주장•입증할 수 있다. 거불심의 심결취소소송은 제한설이기 때문에 심결에서 판단되지 않은 사항을 주장입증 할 수 없다고 생각했습니다.제가 어떤부분을 잘못 이해하고 있을까요? 감사합니다!","제한설의 취지 자체가 출원인의 대응기회 확보입니다. 따라서, 출원인에게 실질적 대응기회를 준 경우에는 가능합니다. 열공하세요~", ,,23.01.08
특허법,문제,162조,[162조] 리담 기출문제 786면,"안녕하세요 변리사님 리담 기출문제 786면 질문드립니다. 보기 2번이 틀린 보기이므로, 해설과 같이 ""일사부재리 원칙 적용 여부의 판단기준 시점은 해당 심판청구시이다.""로 해석할 수 있는데 원칙이라는 기준이 뭔지 잘 모르겠습니다. 동일 사실, 동일 증거 판단시점 : 심결시 선행심결확정시 판단시점 : 심판청구시 이렇게 구분하는데, 둘 중에 어떤 것이 원칙이고 어떤 것이 예외인지 어떻게 파악하나요??","원칙은 심결시이나, 본안심결의 확정은 청구시라고 이해하면 됩니다. 2번은 본안심결의 확정을 배제하고 기술되어 있어서 틀린 지문입니다. 열공하세요~", ,,23.01.08
특허법,문제,135조,[135조] 리담 기출문제 825면,"안녕하세요 변리사님 리담 기출문제 825면 질문드립니다. 보기 4번이 틀린 이유가 ""대비하여"" 라는 문구때문에 틀린게 맞나요? '대비할 필요도 없이 권리범위를 인정할 수 없다'라고 고쳐야 옳은 지문일까요? 저작자 표시컨텐츠변경비영리",네. 그렇습니다., ,,23.01.08
특허법,문제,137조,137] 정정무효심판에서 특허의 정정,안녕하세요. 질문드립니다. 4번 해설에 따르면 3번이 틀린선지가 되는것 아닌가요?? 답이 4번으로 되어있어 질문드립니다. 감사합니다.,"4번이 틀린 지문이 맞습니다. 해설도 그렇고요. 참고로 제137조제4항을 보면, 제133조의2제6항을 준용하지 않습니다. 열공하세요~", ,,23.01.10
특허법,조문,137조,[137조 정정무효심판] 정정심판과 정정무효심판과의 차이점,"<2011후 620 판결> 특허를 무효로 하는 심결이 확정되었음에도 불구하고 정정무효심판청구에 대한 기각심결의 취소를 구할 법률상의 이익이 존재하는지 여부(소극) 여기에서 질문이 하나 있습니다. 바로 후발적 무효사유가 발생한 경우입니다. 정정심판의 경우 ""정정심판은 특허권이 소멸된 후에도 청구할 수 있다. 다만, 특허취소결정이 확정되거나 특허를 무효(제133조제1항제4호에 의한 무효는 제외한다)로 한다는 심결이 확정된 후에는 그러하지 아니하다.""라고 규정되어 있습니다. 즉, 정정심판은 후발적 무효사유의 경우에도 청구할 수 있다는 뜻입니다. 하지만, 정정무효심판은 법률상 이러한 규정이 존재하지 않습니다.(준용한다고 되어있지도 않습니다)그렇다면 후발적 무효사유에 의해 특허무효심결이 확정된 경우라 하더라도 정정무효심판은 청구하는 것이 불가능한건가요? 만약에 불가능하다면 그 이유가 무엇인가요? 항상 친절한 답변 감사드립니다 임 변리사님 저작자 표시컨텐츠변경비영리","후발적 무효사유로 소멸한 경우에는 존속하고 있는 시기의 특허가 정정된 명세서 또는 도면에 의해 유지되고 있기 떄문에, 정정무효심판을 청구할 수 있습니다. 열공하세요~", ,,23.01.11
특허법,문제,135조,[135조] 권리범위확인심판 확인대상발명 특정,"관련 질문이 많긴 하지만 제가 생각하는 것이 맞는지가 궁금하여 질문드립니다. 12년 변시 기출문제입니다. 12년 기출에서 확인대상발명이 특허발명과 대응되는 구성요소가 일부 없지만 독립항만으로도 충분히 특허발명과 대비(권리범위 속부를 판단)할 수 있어서 특정되었다고 보는 것이 맞는 것인지가 궁금합니다. --> 청구취지 특정 O, 청구원인 예외적으로 특정 O 16변 변시 기출입니다. 16년 기출에서는 일사부재리의 효력이 미치는 범위가 명확하지 않다는 것으로 볼 때 다른 발명과 구별할 수 없을 정도로(청구취지로서) 특정되어 있지 않음을 뜻하고 있어서 청구를 각하해야하는 것인가요? --> 청구취지 특정 X 저작자 표시컨텐츠변경비영리","네, 이해하고 있는 것이 맞습니다.", ,,23.01.11
특허법,문제,136조,[136] 정정심판,"5번 지문에서 정정심판이 특허법원이나, 심판원에서 확정되면 둘 다 사실심이니깐 청구범위는 정정 후의 청구 범위를 기준으로 판단해야 하는 거 아닌가요? 권리남용 판례에서 진보성이 위반되었고 명백하면 특별한 사정이 없는 경우는 권리남용으로 행사가 불가하다라는 판례에 의하면 정정을 통해 기재불비를 해소한다면 권리범위를 인정할 수 있는데 침해의 경우에도 당연히 정정후의 청구 범위로 판단해야 하는거 아닌가요? (혹시 어차피 정정 전이나, 정정 후나 청구범위를 실질적으로 확장하거나 변경할 수 없기 때문에 정정 전의 청구범위로 침해죄를 판단하는 건가요?)","침해는 정정후에 청구범위를 기준으로 하나, 침해죄는 정정전의 청구범위를 기준으로 해야 한다는 것이 판결의 요지입니다. 열공하세요~", ,,23.01.12
특허법,조문,135조,[135조] 확인대상발명의 특정,"안녕하세요 변리사님. 권리법위확인심판의 확인대상발명의 특정과 해석에 대해 질문드립니다. 리담 특허법 1167p에서 확인대상발명의 특정과 해석의 원칙으로 ""설명서를 중심으로 확인대상발명의 구성을 파악하여야 하고, 기술적 의미를 정확히 알 수 없는 경우에는 도면 등의 기재를 참작하여 파악하여야 하지만, 특별한 사정이 없는 한 도면에 의해 설명서에 기재된 확인대상발명의 구성이 제한되거나 확장되어 해석하는 것은 허용되지 않아야 한다."" 라고 기술되어 있습니다. 그리고 확인대상발명의 설명서와 도면의 불일치가 있는 경우 설명서 기준으로 기술적 구성을 파악하여야 한다고도 되어 있습니다. 2017후 2291 판례에서는 ""확인대상 발명의 설명서에 불명확한 부분이 있거나 설명서의 기재와 일치하지 않는 일부 도면이 있더라도, 확인대상 발명의 설명서에 기재된 나머지 내용과 도면을 종합적으로 고려하여 확인대상 발명이 특허발명의 권리범위에 속하는지 여부를 판단할 수 있는 경우에는 확인대상 발명은 특정된 것으로 보아야 한다.""라고 판시되어 있습니다. 겉보기에는 설명서와 도면이 불일치하는 경우 1. 설명서 기준으로 2. 도면을 종합적으로 고려 로 나누어지는 것 같습니다. 그렇다면 '확인대상발명의 설명서와 도면의 불일치가 있는 경우 설명서 기준으로 기술적 구성을 파악하여야 한다'는 법리는 원칙의 '도면에 의해 설명서에 기재된 확인대상발명의 구성이 제한되거나 확장되어 해석하는 것은 허용되지 않아야 한다.' 와 통하는 것이고, 2017후 2291 판례의 ""불일치하는 도면이 있더라도 설명서와 도면을 종합적으로 고려하여 확인대상 발명이 특허발명의 권리범위에 속하는지 여부를 판단할 수 있는 경우에는 확인대상 발명은 특정된 것으로 보아야 한다.""는 법리는 원칙의 ""기술적 의미를 정확히 알 수 없는 경우에는 도면 등의 기재를 참작하여 파악하여야 한다""와 통하는 것으로 이해해야 하는 것인지 질문드립니다.",2017후 2291 판결은 청구원인으로서 특정에 관한 내용입니다. 설명서에 <대응>구성이 없거나 불명확하더라도 <대비(권리범위판단)> 가능한다고 특정된 것으로 본다는 것입니다. 열공하세요~, ,,23.01.12
특허법,조문,163조,[163조 일사부재리],"도해특허법 275쪽에서 적용시점의 심결시에 혼란이 와 질문드립니다. 여기서 심결시란 지금 진행중인 심판의 심결 시에 본안심결이 확정되어 있다면 일사부재리효가 적용되어 심결각하 된다는 것인가요? 법 취지를 생각하면 본안심결 심결시를 기준으로 뒤를 봣을 때 동일내용 동일사실에 대해 청구했으며 보지 않고 바로 각하시킨다고 이해했었는데요 ""심판청구 당시에는 신규성 위반이라고만 하였으나 심결취소송단계에서 신규성 위반 이외에 다른 무효사유(진보성 위반)을 주장하는 경우에는 일사부재리의 판단이 심결시를 기준으로 하기 때문에 불인정""이라는 말이 잘 와닿지않습니다 ㅠ 불인정은 동일사실이 아닌 청구임을 불인정 한다고 이해했는데 맞나요? 저작자 표시컨텐츠변경비영리","일사부재리를 전혀 잘못 이해하고 있네요. 1. 판단은 후심판청구를 기준으로 하는 것이지 선심판청구를 기준으로 하는 것이 아닙니다. 2. 확정은 후심판청구시, 동일사실 및 동일증거는 후심판의 심결시를 기준으로 합니다. 3. 동일사실 및 동일증거는 후심판의 심결시를 기준으로 하니, 후심판의 심결시에는 신규성 위반이라고 하였으나, 심결취소소송단계에서 진보성 위반도 추가하는 것은 인정하지 않겠다는 것입니다. 열공하세요~", ,,23.01.21
특허법,문제,140조,[140조] 심판단계에서 거절결정 가능 여부,"안녕하세요 문제풀이 중에 질문드립니다. 거불심의 경우에 심사단계의 결정에 대해 인용하거나 기각하는 심결만을 할 수 있다고 생각했는데, 2번 지문에서 거절하는 내용의 심결을 할 수 있다고 되어있어서 질문드립니다. 거절하는 내용의 심결 = 거불심 기각 심결 이라고 보아야 할까요 아니면 심판단계에서도 거절결정을 할 수 있다는 말일까요? 늘 감사드립니다 새해 복 많이 받으세요!","전자가 맞습니다. 심판단계에서는 이미 거절결정이 된 상태이니, 다시 거절결정을 할 수 없습니다. 즉, 제170조제1항에서 제62조를 준용하지 않습니다. 새해 복 많이 받으세요~", ,,23.01.22
특허법,조문,164조의2,[164조의2] 조정의 대상 질문입니다,"안녕하세요 임병웅변리사님 리담상표법을 보면 '조정의 대상은 침해소송과 연관(진행 중 또는 예정)된 심판사건으로 분쟁보다는 조정을 통해 합의를 이끄는 것이 유리한 경우이며, 결정계 사건이나 산업재산권의 무효 및 취소 여부, 권리범위의 확인 등에 관한 판단만을 요청하는 사항은 조정의 대상이 아니다'라고 하는데 이 내용은 특허에서도 똑같은건가요?","상표법 규정을 살펴보니, 특허법과 다르지 않네요. 실무적으로 문의한 것처럼 운영될 여지는 있으나, 조정의 대상을 무엇으로 할 것인지는 심판원의 재량사항이라고 이해하고 있는 것이 더 적절해 보이네요. 열공하세요~", ,,23.01.25
특허법,조문,133조,[133] 실시권자의 무효심판 청구 이익과 예외,"실시권자의 무효심판청구 이익이 있다고 하는 판례에서 예외로 언급하는 ""제한없는 실시""가 무상 + 제약없는 실시이고 유상이거나 무상이더라도 실시에 제약이 있다면 무효심판 청구의 이익이 있다고 볼 수 있다는 뜻으로 이해했는데 맞는지",맞습니다., ,,23.01.27
특허법,문제,134조,[134] 존속기간 연장 무효의 제한,"객관식 p. 820 (1), (2) (1) 기간 과다의 연장무효는 과다한 기간에 대해서만 무효로 하지만 연장무효에서 연장허가의 대상이 아니였던 청구항에 대해 연장을 받은 경우라도 무효심판에서 허가대상이 아니였던 청구항만 연장을 무효로 하고 정당하게 연장된 청구항에 대해서는 연장을 유지하지 않고 연장 전체를 무효로 한다는 뜻이 맞는지. 둘을 다르게 보는 이유가 있는지 (2) 무효가 후발적무효이고 + 무효로 된 시점이 연장되기 전의 존속기간 이후라면 무효청구가 가능한 것 아닌지 연장전 존속기간 만료일 –> 후발무효의 소멸시점 –> 연장후 존속기간 만료일 인 경우.",1. 전체를 무효로 합니다. 2. 연장계속 중 후발적 무효사유가 발생하는 경우는 입법상 공백입니다., ,,23.01.27
특허법,조문,138조,[138] 크로스라이선스의 청구권자,"조문에서 통실허의 크로스 라이선스의 청구인에 디자인권자, 실용신안권자만을 언급하는데(98조) 디자인권, 실용신안권의 전용실시권자도 포함하는 것이 맞는지",법에 규정은 없지만 맞다고 보입니다., ,,23.01.27
특허법,조문,141조,"[141, 142] 방식심사와 방식심리",강의노트 p. 423에서 심판의 진행이 방식심사 → 방식심리 → 적법성 심리인데 방식심사와 방식심리의 대상이 어떻게 다른지,"방식심사는 특허심판원장이 하는 것이고, 방식심리를 심판장이 하는 것입니다.", ,,23.01.27
특허법,조문,154조,[154] 심판과 취소소송의 이익,각 단계에서 이익의 유무에 대해 판단할 때 심판의 경우 1. 심결을 내릴 특허가 존재하지 않으면 심결의 이익 없음으로 심결각하. 2. 심결을 내려도 의미가 없는 경우(정정심판 → 취소에서의 정정으로 이미 동일한 정정이 되었음 등) 부적법한 심판의로 심결각하. 취소소송의 경우 1. 판결을 내릴 특허가 존재하지 않으면 소이익 없음으로 소각하 2. 심판의 심결이 정당한 심결과 다르지 않다면 소이익 없음으로 소각하 3. 특허가 존재하고 정당한 심결돠 다르다면 취소환송 이렇게 알고 있는데 맞는지,"1. 각 심판별로 다 차이가 있는지, 획일화해서 말할 수 없습니다. 2. 당사자간 합의는 기본서의 심결취소소송에 다음과 같이 기술되어 있네요. 당사자 간의 합의가 심결 이후에 있으면 소의 이익이 없으므로 소를 각하하여야 하나, 그러나 당사자 사이의 합의 내용이 원고가 심결취소소송을 포기하고 특허심판원의 심결을 그대로 받아들여 이를 확정시키겠다는 취지라면 소각하 판결을 하여도 별 문제가 없을 것이나, 만일 합의의 전체적인 취지가 심결을 포함한 심판절차까지 처음부터 없었던 것으로 하겠다는 취지인 경우도 있을 수 있고, 이러한 경우에는 원고가 소취하서를 제출하지 아니하면 합의가 있었다는 이유만으로 곧바로 소각하를 하는 데에는 주의를 요한다. 심판단계에서 당사자 간의 합의가 이루어질 경우에는 심판의 이익이 없으므로 심판청구를 각하하여야 함에도 실체 판단을 한 심결은 위법하므로 그 심결은 취소되어야 한다. 다만, 예외적으로 권리범위확인심판청구를 기각한 심결의 취소소송에서는 소의 이익을 인정하기가 곤란할 것이다. 법원에서 원고 청구를 인용하여 심결을 취소하더라도 특허심판원은 어차피 원고의 권리범위확인심판청구를 각하할 것이므로, 굳이 기각심결의 취소를 구할 이익이 없다.", ,,23.01.27
특허법,조문,157조,[157] 증거보전 신청의 대상,"조문에서 증거보전 신청은 심판청구 전에는 특허심판원장에게 하고, 심판계속 중에는 그 사건의 심판장에게 하여야 한다. 라고 하여 심판청구 후 ~ 심판 개시 전의 기간에는 누구에게 청구할지 명시되어 있지 않은데 이 경우는 누구에게 청구해야 하는지",심판청구후부터가 심판계속중입니다., ,,23.01.27
특허법,조문,161조,[161] 심판청구의 취하기간,1. 심판청구의 취하가 심결확정 전까지 가능하다 함은 등본 송달 이후 3개월의 기간동안에도 상대방의 동의만 있다면 심판청구를 취하할 수 있는 것이 맞는지,3개월이 아니라 30일입니다., ,,23.01.27
특허법,조문,136조10항,[136 10항] 정정심판확정의 효과,"안녕하세요. 질문드립니다. 심결취소소송 사실심변론종결 이후에 특허발명의 명세서 또는 도면에 대하여 정정을 한다는 심결이 확정되더라도 정정 전 명세서 또는 도면으로 판단한 원심판결에 재심사유 없다는 판례에서 그 근거로 '심결'이 판결의 기초가 된 행정처분이고 136 10항에 따라 정정심판확정의 효과는 '특허결정'에 대해 생기는 것이므로 이는 심결취소소송에서의 심리판단 대상일뿐, 판결의 기초가 된 행정처분으로 볼수없다고 설명해주셨는데 136 10항에 따르면 특허발명의 명세서 또는 도면에 대하여 정정을 한다는 심결이 확정되었을 때에는 그 정정 후의 명세서 또는 도면에 따라 특허출원, 출원공개, 특허결정 또는 '심결' 및 특허권의 설정등록이 된 것으로 본다. 라고 되어있어서 '심결'도 정정심판확정에 따라 바뀌는것 아닌가요??? 감사합니다. 저작자 표시컨텐츠변경비영리","여기서, 심결은 등록전의 심결이니 정정심판의 심결이 아니라 거불심의 심결을 말합니다.", ,,23.01.27
특허법,문제,163조,[163조] 정정심결 일사부재리,안녕하세요 일사부재리 관련해서 질문드립니다. 정정심결이 확정된 경우 일사부재리가 적용되지 않는다는 것은 어떤 의미인가요? 왜 적용되지 않는 것인지도 궁금합니다 감사합니다,"기본서의 일사부재리 파트를 보면 다음과 같이 기술되어 있네요. 정정심판(法 136)은 특허권자만이 청구할 수 있으므로 이에 관한 심결에 대하여 특허권자가 동일하게 정정한 명세서 또는 도면을 가지고 다시 심판을 청구하는 일도 없을 것이며, 정정한 명세서 또는 도면을 동일사실로 보기 어려우므로 일사부재리가 적용되지 아니한다고 봄이 타당하다.", ,,23.01.29
특허법,문제,138조,[138조] 객관식 질문,"안녕하세요 객관식문제집 581페이지에서 질문드립니다 저는 2번에서 통상실시권은 채권적권리에 불과하기 때문에 침해금지 및 손배청을 할 수 없다고 생각했고, 4번지문은 조문대로라서 맞다고 생각했습니다. 왜 4번이 정답이 되는지 잘 모르겠습니다. 감사합니다!",통상실시권자는 등록을 필요로 하지 않습니다., ,,23.01.29
특허법,문제,135조,[135조]권리범위확인심판,"안녕하세요 18년 기출선지 권리범위확인심판에서 확인대상발명의 일부 구성이 불명확하여 다른 것과 구별될 수 있는 정도로 구체적으로 특정되어 있지 않다면, 특허심판원은 요지변경이 되지 아니하는 범위 내에서 확인대상발명의 설명서 및 도면에 대한 보정을 명하는 등 조치를 취해야 하며, 그럼에도 그와 같은 특정에 미흡함이 있다면 심판청구를 각하하여야 한다. 질문 : 청구취지가 특정되지 않았을 때 1. 방식심리에서 심판장이 발견하면 보정명령 후 심판청구서 각하 2. 합의체가 발견하면 위 선지처럼 보정명령 후 심판청구 각하 되는것인가요? 감사합니다.","잘못 이해하고 있습니다. 청구취지가 불명확한지는 적법성 심리에서 판단대상이고, 만족하지 않으면 심결각하됩니다. 즉, 방식심리 대상은 아닙니다.","안녕하세요! 게시글을 보고 질문이 생겨서 댓글로 질문합니다...! (2012년도 49회 13번) 심판청구방식에 관한 설명으로 옳지 않은 것은?이라는 문제에서 5번선지: “청구의 취지가 특정되지 않는 경우에 심판장은 기간을 정하여 그 보정을 명하고 이에 응하지 않을 때는 심판청구서를 결정으로 각하하여야 한다.” (O) 라고 되어있는데, 게시글 본문(18년도 기출선지)은 [권리범위확인심판에서 확인대상발명이 다른 것과 구별될 수 있는 정도로 특정되어있지 않으면, 청구취지를 특정할 수 없어 일사부재리효를 미치는 범위가 불명확하기 때문에 ‘심판관 합의체’가 ’심결각하‘ ]하는 것이고, 12년도 기출선지는 [심판청구서에서 청구취지가 특정되지 않은 것은 특허법 제140조 제1항 제4호 위반으로 ‘방식심리’에서 ‘심판장’이 심판청구서를 ‘결정각하’]하는건가요?","청구취지기재를 문의한 것과 확인대상발명의 특정을 문의한 것을 섞어 놓았네요. 청구취지기재가 형식적으로 적법하지 않으면 제141조의 방식심리대상이고, 형식적으로 적법하나 내용적으로 다른 것과 구별되지 않으면 제142조의 적법성심리대상입니다.",23.01.29
특허법,조문,133조,[133조] 특허무효심판 조약 위반의 경우,"안녕하세요 변리사님! 특허무효사유를 주실조후로 저희가 정리를 하잖아요 그런데 ""조""는 조약위반이고, 후발적 무효사유에도 ""그 특허가 조약을 위반한 경우""가 있습니다. 제가 객관식 806번 2번 선지 ""등록 후 조약을 위반하여 무효심결이 확정된 경우 보상금청구권은 처음부터 발생하지 아니한 것으로 본다""를 보고 저는 주실조후의 ""조""에 해당하여 소급적 무효가 된다고 판단했는데요. 해설에서는 후발적 무효사유로 판단했습니다. 같은 조약 위반인데 어떻게 구분하여 판단해야할까요? 저작자 표시컨텐츠변경비영리","<등록 후>는 후발적 무효사유, <등록 전>는 원시적 무효사유입니다.", ,,23.01.29
특허법,조문,155조,[155조] 참가제도의 준용,"당사자계와 달리 결정계의 경우 참가제도를 준용하지 않는다고 알고있는데 문제집을 풀다가 상표에서는 거절결정 불복의 경우에도 보조참가가 가능하다는 내용을 보아서 햇갈립니다. 결정계 심판에서 당사자참가와 보조참가 모두 준용하지 않지만 취소소송에서는 행정소송의 원칙에 따라 참가를 인정하되 보조참가만을 인정하는 것이 맞나요? 특허에서와 상표, 디자인에서 결정계 심판의 참가제도에 다른 점이 있는지도 궁금합니다.",다른 점 없습니다. 기본서의 심결취소소송 파트 읽어 보세요., ,,23.01.31
특허법,문제,136조,[136조] 정정심판 시기적 요건,"안녕하십니까 강사님, 리담객관식 846p 5번 보기 ""특허취소신청이 특허법원에 계속중인 경우에도 정정심판을 청구할 수 있는 경우가 있다""가 맞는 보기라고 나와 있는데, 취소신청의 심결취소소송인 경우 제한설이 적용되어 정정심판청구가 안 되는 것 아닌가요?","아래의 단서 그대로 해석하면 됩니다. 특허취소신청이 특허심판원에 계속 중인 때부터 그 결정이 확정될 때까지의 기간. 다만, 특허무효심판의 심결 또는 정정의 무효심판의 심결에 대한 소가 특허법원에 계속 중인 경우에는 특허법원에서 변론이 종결(변론 없이 한 판결의 경우에는 판결의 선고를 말한다)된 날까지 정정심판을 청구할 수 있다.", ,,23.02.02
특허법,문제,138조,[138조] 통상실시권허락심판 cross licence,"안녕하십니까 강사님, 위 문제 5번 보기 후단의 통실허심판의 심결을 문맥상 을이 갑에게 청구한 통실허심판이라고 보았는데, 그 의미를 갑이 을에게 청구한 통실허심판의 심결(cross license)이라고 보아야 하는 것인가요? 5번이 맞는 보기라고 나와 있어서, 정답의 이유가 잘 이해되지 않아 질문드립니다.",제138조제3항으로 이해됩니다., ,,23.02.02
